Project_ID,Date,Region,State,Warehouse,Supplier,Material_Type,Project_Phase,Tower_Type,Substation_Type,Historical_Demand,Current_Inventory,Lead_Time_Days,Supplier_Risk,Commodity_Price,Transportation_Cost,Storage_Capacity,Production_Capacity,Project_Budget,Weather,Season,Quantity_Required
PG-PROJ-012,2024-03-27,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Tower Erection,Terminal,GIS (Gas Insulated),189.0,159.0,18.0,0.135266737297134,128.14910221111236,88.1665823212453,4113,5424,99220,Normal,Summer,197
PG-PROJ-005,2021-10-20,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Stringing,Terminal,Hybrid,374.0,265.0,22.0,0.1402105602751488,100.8958930942129,69.41637444881847,4113,5424,255959,Normal,Post-Monsoon,225
PG-PROJ-025,2024-02-21,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Stringing,Terminal,Hybrid,142.0,661.0,42.0,0.3707653295540871,127.97713069475714,68.78770774843196,6612,6791,106644,Normal,Winter,427
PG-PROJ-EMER-001,2025-07-16,SR,Andhra Pradesh,WH-SR-02,Tata Power,Transformer,Testing & Commissioning,Angle,GIS (Gas Insulated),6.0,14.0,45.0,0.21548605247724298,121.7428737971922,84.00258292006262,4352,6570,381926,Normal,Monsoon,18
PG-PROJ-001,2022-11-30,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Planning,Suspension,Hybrid,114.0,195.0,32.0,0.18503605553579838,109.01073214840149,45.78450750232862,3042,6508,182714,Normal,Post-Monsoon,133
PG-PROJ-EMER-002,2025-11-05,WR,Maharashtra,WH-WR-01,Skipper Limited,Insulator,Foundation,Angle,AIS (Air Insulated),2094.0,2126.0,12.0,0.10414176195738659,124.32983722880934,109.65891643580984,4773,2800,445929,Normal,Post-Monsoon,738
PG-PROJ-007,2021-09-01,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Foundation,Suspension,AIS (Air Insulated),118.0,260.0,48.0,0.2190412293282909,100.18928051064336,71.63533556511,5767,6179,145212,Heavy Wind,Monsoon,176
PG-PROJ-013,2021-08-11,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Stringing,Transposition,AIS (Air Insulated),195.0,541.0,59.0,0.359115754507642,99.37639379678552,52.1726067433124,5767,6179,122362,Normal,Monsoon,510
PG-PROJ-EMER-004,2020-12-09,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Stringing,Angle,AIS (Air Insulated),7.0,1012.0,46.0,0.14414423962904876,102.06697822849436,51.44175702716116,5147,2104,201701,Normal,Winter,8
PG-PROJ-004,2024-08-07,ER,West Bengal,WH-ER-01,Tata Power,Transformer,Testing & Commissioning,Transposition,Hybrid,0.0,0.0,103.0,0.3515563708874947,113.36112260893493,107.76391718011878,3774,3860,91129,Heavy Wind,Monsoon,4
PG-PROJ-022,2023-03-01,NER,Manipur,WH-NER-02,KEC International,Conductor,Stringing,Transposition,AIS (Air Insulated),601.0,2013.0,45.0,0.19042669831248143,125.75378677502015,104.62715059681676,5461,6191,259697,Heavy Wind,Summer,1615
PG-PROJ-EMER-005,2022-07-27,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Tower Erection,Tension,Hybrid,401.0,263.0,7.0,0.07395633729776871,106.99009441788006,87.62488732824377,6593,5077,422269,Normal,Monsoon,370
PG-PROJ-003,2025-06-25,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Testing & Commissioning,Angle,GIS (Gas Insulated),333.0,249.0,35.0,0.1638258925240738,127.27232235744661,55.99982183727651,3758,5267,119298,Normal,Monsoon,243
PG-PROJ-012,2025-11-26,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Stringing,Angle,GIS (Gas Insulated),765.0,1003.0,29.0,0.12168649196945182,125.2514153025243,96.3934892168227,3807,5548,99220,Heavy Wind,Post-Monsoon,994
PG-PROJ-009,2020-04-22,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Testing & Commissioning,Tension,Hybrid,97.0,169.0,40.0,0.23529030038432308,107.05400583023963,51.70708481600574,4793,6094,238685,Extreme Heat,Summer,128
PG-PROJ-005,2023-11-08,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Foundation,Angle,AIS (Air Insulated),297.0,598.0,16.0,0.11884577887872193,115.3950229433985,103.20930852057562,4113,5424,255959,Heavy Wind,Post-Monsoon,381
PG-PROJ-025,2023-01-11,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Stringing,Terminal,Hybrid,236.0,112.0,16.0,0.23153362044697018,118.01304475419602,51.925739691846246,3274,4284,106644,Normal,Winter,217
PG-PROJ-009,2021-03-17,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Tower Erection,Transposition,AIS (Air Insulated),378.0,12.0,30.0,0.19605870258458735,152.83780544849438,140.07584869354508,4793,6094,238685,Heavy Wind,Summer,107
PG-PROJ-EMER-003,2020-07-15,NER,Manipur,WH-NER-02,KEC International,Conductor,Stringing,Terminal,AIS (Air Insulated),117.0,1646.0,40.0,0.2138660859273601,97.68365734973717,125.97284451822107,5461,6191,258485,Rainy,Monsoon,1406
PG-PROJ-EMER-002,2020-08-26,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Stringing,Angle,Hybrid,2785.0,610.0,28.0,0.1330603613691833,97.34834595535105,73.5953495422454,7357,3777,557412,Normal,Monsoon,2154
PG-PROJ-012,2022-09-21,NER,Assam,WH-NER-01,Sterlite Power,Conductor,Tower Erection,Terminal,Hybrid,313.0,337.0,75.0,0.3019349256576358,102.15031360969662,93.48796701559435,4813,4795,99220,Rainy,Monsoon,254
PG-PROJ-012,2024-01-24,NER,Assam,WH-NER-01,Tata Power,Transformer,Unknown Phase,Tension,GIS (Gas Insulated),4.0,1.0,92.0,0.3768373046606483,126.63100264523979,76.99164960830579,6926,3976,99220,Normal,Winter,3
PG-PROJ-003,2021-07-07,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Planning,Angle,GIS (Gas Insulated),37.0,4.0,36.0,0.18298068924023247,136.46326201271404,98.45824354217318,4793,6094,119298,Heavy Wind,Monsoon,38
PG-PROJ-EMER-003,2024-10-09,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Tower Erection,Transposition,GIS (Gas Insulated),346.0,852.0,36.0,0.3414037471533108,115.96280529353265,148.43239077572179,6261,4275,206788,Normal,Post-Monsoon,854
PG-PROJ-016,2020-10-14,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Planning,Transposition,AIS (Air Insulated),151.0,15.0,27.0,0.1543919763417814,96.99802579493128,64.01869702465464,3095,3285,185669,Normal,Post-Monsoon,15
PG-PROJ-021,2025-08-13,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Tower Erection,Transposition,Hybrid,151.0,83.0,32.0,0.18377054253500183,120.56738881288034,54.074473882576825,4017,4962,183442,Normal,Monsoon,121
PG-PROJ-EMER-001,2021-07-14,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Earthwire,Stringing,Angle,AIS (Air Insulated),319.0,748.0,21.0,0.25500267817810485,139.2397229374745,67.25278617880018,7158,6118,381926,Normal,Monsoon,662
PG-PROJ-024,2025-07-09,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Tower Erection,Tension,AIS (Air Insulated),179.0,166.0,49.0,0.16588442065672088,123.00610318621793,80.69200369015897,6261,4275,125989,Normal,Monsoon,117
PG-PROJ-EMER-004,2020-09-30,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Tower Erection,Angle,Hybrid,4.0,1074.0,44.0,0.23518949388423918,95.74529185380369,42.22367370752743,5147,2104,201701,Normal,Monsoon,6
PG-PROJ-024,2020-01-15,NER,Manipur,WH-NER-02,Tata Power,Transformer,Testing & Commissioning,Tension,Hybrid,3.0,1024.0,92.0,0.3396228013930058,105.17153280715104,62.26154742183341,6377,4913,157487,Normal,Winter,8
PG-PROJ-012,2022-05-18,NER,Assam,WH-NER-01,Sterlite Power,Conductor,Planning,Angle,AIS (Air Insulated),21.0,620.0,51.0,0.26343608588786793,117.28028564070041,93.82422851256032,4813,4795,99220,Normal,Summer,140
PG-PROJ-EMER-003,2023-06-28,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Foundation,Angle,GIS (Gas Insulated),146.0,905.0,47.0,0.17622271228923814,115.89366125290833,316.2691658127368,7423,5294,206788,Rainy,Monsoon,676
PG-PROJ-EMER-005,2021-01-13,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Tower Erection,Suspension,GIS (Gas Insulated),1180.0,3.0,28.0,0.5316317868614729,149.23649928374394,122.22469291338629,7357,3777,527837,Heavy Wind,Winter,1060
PG-PROJ-021,2022-11-16,SR,Tamil Nadu,WH-SR-01,Tata Power,Transformer,Planning,Tension,GIS (Gas Insulated),0.0,13.0,91.0,0.3032791671166109,110.22189312167265,48.166967294170945,4103,5173,183442,Normal,Post-Monsoon,0
PG-PROJ-021,2020-12-09,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Stringing,Tension,AIS (Air Insulated),784.0,538.0,34.0,0.16928219691581578,102.06697822849436,26.996715741436756,6869,2785,229303,Normal,Winter,852
PG-PROJ-021,2025-10-15,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Stringing,Suspension,GIS (Gas Insulated),967.0,498.0,32.0,0.18426585598910325,121.21935508554093,34.85056458709302,6869,2785,183442,Normal,Post-Monsoon,968
PG-PROJ-011,2020-02-19,NR,Uttar Pradesh,WH-NR-02,KEC International,Conductor,Tower Erection,Transposition,AIS (Air Insulated),1426.0,382.0,55.0,0.1418207244177544,108.79906438420863,37.53567721255198,4403,2583,289600,Extreme Cold,Winter,433
PG-PROJ-012,2025-06-11,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Planning,Tension,AIS (Air Insulated),130.0,181.0,34.0,0.1457782793602918,130.5072423696767,130.29843078188523,4113,5424,99220,Rainy,Monsoon,21
PG-PROJ-021,2025-06-18,SR,Tamil Nadu,WH-SR-01,Tata Power,Transformer,Foundation,Tension,GIS (Gas Insulated),4.0,2.0,96.0,0.336548999074874,124.47571445456241,57.688269863966944,4103,5173,183442,Heavy Wind,Monsoon,4
PG-PROJ-017,2021-10-27,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Planning,Terminal,Hybrid,489.0,164.0,79.0,0.4445096758787535,99.37827501399153,27.428403903861657,6057,5226,313601,Normal,Post-Monsoon,0
PG-PROJ-002,2022-12-07,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Tower Erection,Angle,Hybrid,207.0,474.0,19.0,0.14402793814356912,115.05991900727996,67.59770241677698,3274,4284,308743,Normal,Winter,306
PG-PROJ-012,2022-08-17,NER,Assam,WH-NER-01,KEC International,Tower Member,Foundation,Angle,GIS (Gas Insulated),364.0,167.0,86.0,0.35063351676794247,104.84912387758159,63.748267317569606,5986,3603,99220,Normal,Monsoon,220
PG-PROJ-018,2020-12-23,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Planning,Terminal,Hybrid,516.0,412.0,59.0,0.2595627657321511,104.32622273322168,29.993789035801232,7310,5821,220087,Normal,Winter,0
PG-PROJ-012,2022-09-21,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Tower Erection,Tension,AIS (Air Insulated),266.0,105.0,45.0,0.20303515600862887,102.15031360969662,106.23632615408448,3807,5548,99220,Rainy,Monsoon,160
PG-PROJ-021,2023-11-08,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Foundation,Angle,GIS (Gas Insulated),513.0,167.0,30.0,0.1604930958824431,115.3950229433985,50.42762502626514,6869,2785,183442,Normal,Post-Monsoon,315
PG-PROJ-003,2025-04-16,NR,Uttar Pradesh,WH-NR-02,KEC International,Conductor,Stringing,Terminal,AIS (Air Insulated),724.0,2164.0,45.0,0.3013481357708785,135.60389286167035,58.17407003765658,4403,2583,119298,Heavy Wind,Summer,1665
PG-PROJ-025,2021-06-09,ER,West Bengal,WH-ER-01,KEC International,Tower Member,Tower Erection,Transposition,AIS (Air Insulated),344.0,284.0,78.0,0.2647663016783499,145.96843067963977,64.04364896069194,5578,2314,133306,Rainy,Monsoon,445
PG-PROJ-001,2021-12-01,NR,Haryana,WH-NR-01,Tata Power,Transformer,Planning,Suspension,AIS (Air Insulated),1.0,5.0,127.0,0.5252767075151699,107.49232850230901,32.14020622219039,7656,5447,182714,Extreme Cold,Winter,0
PG-PROJ-EMER-005,2021-10-06,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Tower Erection,Angle,Hybrid,227.0,366.0,20.0,0.16176293325095398,100.25199145853793,84.73799578032919,5639,3966,422269,Extreme Heat,Post-Monsoon,266
PG-PROJ-022,2025-09-24,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Tower Erection,Suspension,AIS (Air Insulated),567.0,362.0,45.0,0.20945529880253907,119.39444326288542,190.72545944586372,6261,4275,259697,Rainy,Monsoon,81
PG-PROJ-014,2024-01-24,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Tower Erection,Angle,AIS (Air Insulated),1147.0,845.0,66.0,0.25762809703625045,126.63100264523979,82.06005548918151,6057,5226,233021,Extreme Cold,Winter,1114
PG-PROJ-025,2021-06-30,ER,West Bengal,WH-ER-01,KEC International,Tower Member,Tower Erection,Tension,Hybrid,386.0,527.0,92.0,0.4688644485386481,145.26264116480326,106.22330635176237,5578,2314,106644,Rainy,Monsoon,436
PG-PROJ-001,2020-06-24,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Tower Erection,Angle,AIS (Air Insulated),434.0,321.0,33.0,0.18671356179317583,102.57023003841094,38.66897672448093,3042,6508,228393,Heavy Wind,Monsoon,301
PG-PROJ-EMER-002,2024-05-08,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Foundation,Angle,GIS (Gas Insulated),682.0,868.0,9.0,0.15602722659338503,125.08338283310603,151.30085987492507,6593,5077,445929,Normal,Summer,614
PG-PROJ-007,2023-01-18,ER,Bihar,WH-ER-02,Tata Power,Transformer,Stringing,Terminal,AIS (Air Insulated),8.0,2.0,89.0,0.3566651323085037,120.88483041295075,69.50877748744668,3336,5570,145212,Normal,Winter,4
PG-PROJ-016,2024-07-17,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Planning,Terminal,GIS (Gas Insulated),96.0,421.0,32.0,0.13853074809881435,118.15660454907722,49.62577391061243,3042,6508,148535,Normal,Monsoon,76
PG-PROJ-EMER-002,2020-11-25,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Planning,Terminal,GIS (Gas Insulated),75.0,424.0,23.0,0.36577729360386924,101.92414487778991,92.03750282464429,6593,5077,557412,Normal,Post-Monsoon,0
PG-PROJ-016,2023-08-30,NR,Haryana,WH-NR-01,KEC International,Conductor,Planning,Suspension,AIS (Air Insulated),23.0,102.0,45.0,0.2771150275787777,111.4493884064187,42.35076759443911,7820,3804,148535,Normal,Monsoon,29
PG-PROJ-EMER-005,2023-08-16,WR,Maharashtra,WH-WR-01,Skipper Limited,Insulator,Testing & Commissioning,Angle,AIS (Air Insulated),778.0,38.0,12.0,0.10717126680441166,107.71353515334754,98.39631436258298,4773,2800,422269,Normal,Monsoon,504
PG-PROJ-018,2021-11-17,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Foundation,Terminal,AIS (Air Insulated),638.0,688.0,65.0,0.26817775896120055,105.05382403111754,64.34546721905949,7310,5821,176069,Normal,Post-Monsoon,518
PG-PROJ-023,2021-07-21,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Planning,Tension,GIS (Gas Insulated),145.0,75.0,52.0,0.24178778839451254,104.0125919341907,97.3557860504025,6261,4275,138020,Rainy,Monsoon,53
PG-PROJ-003,2021-05-05,NR,Uttar Pradesh,WH-NR-02,KEC International,Conductor,Testing & Commissioning,Transposition,AIS (Air Insulated),328.0,9.0,70.0,0.6620189053368638,150.39209340826264,85.04672882237253,4403,2583,149123,Heavy Wind,Summer,644
PG-PROJ-EMER-004,2025-12-17,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Stringing,Suspension,Hybrid,1910.0,1755.0,13.0,0.14889461671249,131.55201143182694,124.31665080307646,6324,2305,161360,Normal,Winter,1934
PG-PROJ-004,2025-04-09,ER,West Bengal,WH-ER-01,KEC International,Tower Member,Foundation,Angle,GIS (Gas Insulated),417.0,977.0,56.0,0.19646953445396012,135.89564294967593,49.26217056925753,5578,2314,91129,Normal,Summer,1040
PG-PROJ-024,2024-08-28,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Foundation,Angle,AIS (Air Insulated),611.0,166.0,81.0,0.2952589457572421,116.11701284467492,52.02042175441437,7423,5294,125989,Normal,Monsoon,246
PG-PROJ-EMER-005,2020-09-30,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Planning,Angle,AIS (Air Insulated),33.0,499.0,18.0,0.19075585548851803,95.74529185380369,66.35148725468596,5639,3966,527837,Normal,Monsoon,40
PG-PROJ-EMER-004,2024-10-02,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Stringing,Terminal,GIS (Gas Insulated),1657.0,163.0,12.0,0.17515218057015577,117.91402197523428,94.09538953623695,6324,2305,161360,Normal,Post-Monsoon,1890
PG-PROJ-EMER-002,2023-04-19,WR,Maharashtra,WH-WR-01,Kalpataru Power,Tower Member,Planning,Transposition,GIS (Gas Insulated),89.0,1486.0,36.0,0.2212195283861288,124.49683043116144,62.74640253730537,3816,6628,445929,Normal,Summer,0
PG-PROJ-012,2021-11-17,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Foundation,Terminal,GIS (Gas Insulated),501.0,165.0,34.0,0.13268794125778743,105.05382403111754,63.36846665557011,3807,5548,99220,Heavy Wind,Post-Monsoon,286
PG-PROJ-012,2023-12-27,NER,Assam,WH-NER-01,Sterlite Power,Conductor,Planning,Tension,GIS (Gas Insulated),547.0,81.0,45.0,0.20657633250706256,120.77257152945907,108.21222409039532,4813,4795,99220,Normal,Winter,79
PG-PROJ-012,2021-06-09,NER,Assam,WH-NER-01,Sterlite Power,Conductor,Stringing,Suspension,AIS (Air Insulated),251.0,4.0,69.0,0.5982500824071607,145.96843067963977,109.30116089291427,4813,4795,124025,Rainy,Monsoon,666
PG-PROJ-005,2024-11-27,NER,Assam,WH-NER-01,Tata Power,Transformer,Planning,Angle,Hybrid,0.0,9.0,96.0,0.3293287277875715,121.53113595454917,66.11293795927475,6926,3976,255959,Normal,Post-Monsoon,0
PG-PROJ-021,2021-02-17,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Hardware Fittings,Planning,Transposition,GIS (Gas Insulated),192.0,177.0,22.0,0.12638012257866216,154.00565300087416,107.68075257821121,7198,2163,229303,Normal,Winter,23
PG-PROJ-003,2025-05-07,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Stringing,Terminal,GIS (Gas Insulated),909.0,398.0,31.0,0.20767863315740479,131.32202960470735,77.32241103125169,3758,5267,119298,Extreme Heat,Summer,1007
PG-PROJ-025,2021-09-15,ER,West Bengal,WH-ER-01,KEC International,Tower Member,Stringing,Suspension,Hybrid,173.0,44.0,95.0,0.4983237494304424,100.64297807274696,103.0332488019747,5578,2314,106644,Rainy,Monsoon,252
PG-PROJ-EMER-004,2024-03-13,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Foundation,Terminal,Hybrid,10.0,5.0,42.0,0.19774229337084753,130.86511890138718,71.45235492015739,5147,2104,161360,Normal,Summer,8
PG-PROJ-EMER-005,2024-03-06,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Tower Erection,Transposition,AIS (Air Insulated),280.0,355.0,27.0,0.14693700859824063,129.9104162167179,150.59215447841936,5639,3966,422269,Extreme Heat,Summer,252
PG-PROJ-019,2022-04-27,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Testing & Commissioning,Transposition,GIS (Gas Insulated),53.0,437.0,30.0,0.13202148934575994,118.00480723160584,39.88562484428278,3758,5267,107760,Heavy Wind,Summer,399
PG-PROJ-019,2024-05-08,NR,Uttar Pradesh,WH-NR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Angle,AIS (Air Insulated),1229.0,697.0,61.0,0.2585626591648677,125.08338283310603,42.52835016325605,3450,6981,107760,Normal,Summer,501
PG-PROJ-016,2023-01-11,NR,Haryana,WH-NR-01,Tata Power,Transformer,Tower Erection,Terminal,GIS (Gas Insulated),0.0,6.0,86.0,0.2761891469636705,118.01304475419602,55.230104944963735,7656,5447,148535,Rainy,Winter,5
PG-PROJ-013,2022-08-17,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Stringing,Angle,Hybrid,204.0,258.0,91.0,0.34997796146418314,104.84912387758159,31.454737163274476,7310,5821,122362,Normal,Monsoon,174
PG-PROJ-001,2025-09-17,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Terminal,AIS (Air Insulated),136.0,249.0,31.0,0.22120151334433213,119.58083163979691,32.286824542745165,3095,3285,182714,Normal,Monsoon,169
PG-PROJ-004,2024-03-27,ER,West Bengal,WH-ER-01,Skipper Limited,Insulator,Tower Erection,Suspension,AIS (Air Insulated),343.0,257.0,26.0,0.1819141397240385,128.14910221111236,32.03727555277809,5267,6108,91129,Normal,Summer,365
PG-PROJ-013,2022-01-12,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Planning,Angle,AIS (Air Insulated),1041.0,487.0,61.0,0.2642122225652875,117.42927885181581,29.35731971295395,7310,5821,122362,Normal,Winter,108
PG-PROJ-012,2023-08-02,NER,Assam,WH-NER-01,Tata Power,Transformer,Stringing,Angle,Hybrid,0.0,0.0,109.0,0.33648877140531847,109.69757839683388,147.17027117719232,6926,3976,99220,Rainy,Monsoon,2
PG-PROJ-006,2021-09-15,ER,Bihar,WH-ER-02,Sterlite Power,Earthwire,Planning,Suspension,AIS (Air Insulated),83.0,25.0,69.0,0.4241005109128328,100.64297807274696,53.969796991510556,6639,4266,82725,Rainy,Monsoon,17
PG-PROJ-010,2020-04-15,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Tower Erection,Suspension,AIS (Air Insulated),153.0,93.0,35.0,0.23942652605775616,107.6270056368507,42.08215920400862,4793,6094,298461,Extreme Heat,Summer,120
PG-PROJ-002,2022-02-23,ER,West Bengal,WH-ER-01,KEC International,Conductor,Tower Erection,Transposition,AIS (Air Insulated),218.0,776.0,46.0,0.1668700506307949,118.53389350844749,48.1543942378068,7731,5528,308743,Rainy,Winter,649
PG-PROJ-EMER-003,2020-07-15,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Stringing,Suspension,GIS (Gas Insulated),849.0,1242.0,17.0,0.07720839366319192,97.68365734973717,190.99108685020613,6261,4275,258485,Rainy,Monsoon,1202
PG-PROJ-020,2023-06-07,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Tower Erection,Transposition,AIS (Air Insulated),319.0,233.0,56.0,0.22933347594942255,121.2917922114229,43.36181571558369,5767,6179,245940,Heavy Wind,Monsoon,101
PG-PROJ-002,2021-03-03,ER,West Bengal,WH-ER-01,KEC International,Conductor,Foundation,Suspension,AIS (Air Insulated),555.0,2.0,42.0,0.5635128341371667,154.07324230423507,57.77746586408815,7731,5528,385929,Normal,Summer,513
PG-PROJ-023,2023-06-07,NER,Manipur,WH-NER-02,KEC International,Conductor,Planning,Terminal,AIS (Air Insulated),164.0,407.0,63.0,0.2287656575315519,121.2917922114229,68.1174705059351,5461,6191,138020,Rainy,Monsoon,71
PG-PROJ-EMER-004,2024-07-24,WR,Gujarat,WH-WR-02,Sterlite Power,Earthwire,Tower Erection,Terminal,Hybrid,268.0,325.0,25.0,0.38453089224811654,116.9765510720782,56.49967416781378,6696,4730,161360,Normal,Monsoon,450
PG-PROJ-EMER-001,2025-06-25,SR,Andhra Pradesh,WH-SR-02,KEC International,Conductor,Testing & Commissioning,Terminal,Hybrid,422.0,392.0,44.0,0.4032054034874461,127.27232235744661,87.52517608521603,7366,6700,381926,Rainy,Monsoon,872
PG-PROJ-013,2024-11-20,ER,Bihar,WH-ER-02,Tata Power,Hardware Fittings,Planning,Tension,Hybrid,185.0,215.0,26.0,0.12447014815650775,118.81211042916217,60.891206594945615,4463,4897,122362,Normal,Post-Monsoon,38
